Song_ID,Song_Name,Artist,Genre,Sub_Genre,Tempo_BPM,Energy_Score,Danceability_Score,Valence_Score,Acousticness_Score,Instrumentalness_Score,Popularity_Score,Loudness_dB,Speechiness_Score,Liveness_Score,Duration_MS,Release_Year,Language,Sentiment_Label,Mood,Era
S045691,Song_45691,The Weeknd,Electronic,Synthwave,111,80,85,90,24,88,27,-7,31,67,134431,1986,French,Euphoric,Ecstatic,80s
S045692,Song_45692,The Lumineers,Electronic,Trance,136,79,84,87,20,32,88,-40,45,80,334503,1960,German,Euphoric,Ecstatic,60s
S045693,Song_45693,Wizkid,Afro,Highlife,143,65,62,82,13,32,53,-34,82,52,318117,1983,Spanish,Neutral,Peaceful,80s
S045694,Song_45694,Johnny Cash,Afro,Afrobeats,152,63,63,87,64,18,96,-30,72,19,118468,1959,German,Neutral,Peaceful,50s-Early
S045695,Song_45695,Daft Punk,Latin,Latin Trap,129,56,42,7,68,18,83,-53,42,44,205750,1995,Arabic,Neutral,Peaceful,90s
S045696,Song_45696,Chopin,Pop,Latin Pop,98,41,77,81,17,41,49,-52,25,79,365466,1991,Portuguese,Romantic,Passionate,90s
S045697,Song_45697,Adele,Latin,Bossa Nova,142,42,80,71,55,6,65,-53,9,100,409867,2018,Japanese,Romantic,Passionate,2010s
S045698,Song_45698,Nina Simone,Pop,Synthpop,125,49,68,45,57,47,77,-31,42,95,271299,1992,Italian,Neutral,Peaceful,90s
S045699,Song_45699,The Weeknd,Electronic,Ambient,122,71,71,94,13,66,30,-14,67,81,288106,1971,Portuguese,Happy,Joyful,70s
S045700,Song_45700,Bad Bunny,R&B,Contemporary R&B,86,53,68,88,52,18,62,-50,0,10,299129,1993,Portuguese,Neutral,Peaceful,90s
S045701,Song_45701,Wizkid,R&B,Alternative R&B,80,67,46,53,20,26,28,-15,55,19,414235,2010,Portuguese,Neutral,Peaceful,2010s
S045702,Song_45702,Arctic Monkeys,Hip-Hop,Drill,129,63,44,46,52,30,38,-5,71,2,93456,1953,Japanese,Neutral,Peaceful,50s-Early
S045703,Song_45703,Chris Stapleton,R&B,Alternative R&B,126,51,74,38,22,26,48,-10,26,79,314163,2023,Hindi,Neutral,Peaceful,2020s
S045704,Song_45704,Shakira,Country,Country Pop,119,86,51,42,52,5,30,-23,65,83,263214,1975,Japanese,Energetic,Powerful,70s
S045705,Song_45705,Kygo,Latin,Salsa,108,46,59,22,39,8,47,-52,63,12,363800,2001,Hindi,Neutral,Peaceful,2000s
S045706,Song_45706,Jay-Z,Latin,Reggaeton,91,60,79,75,34,26,67,-37,26,63,118592,2012,Portuguese,Neutral,Peaceful,2010s
S045707,Song_45707,Chopin,Electronic,Drum & Bass,125,75,91,93,12,88,54,-26,13,44,252017,1988,French,Happy,Joyful,80s
S045708,Song_45708,Tiwa Savage,Classical,Baroque,100,32,37,59,89,61,42,-28,46,24,380208,1968,English,Neutral,Peaceful,60s
S045709,Song_45709,Taylor Swift,Afro,Dancehall,99,66,64,46,35,43,65,-40,71,74,408760,1966,Arabic,Neutral,Peaceful,60s
S045710,Song_45710,Alicia Keys,Afro,Afrobeats,129,86,40,53,39,36,46,-44,12,61,241758,1960,Hindi,Energetic,Powerful,60s
S045711,Song_45711,Dua Lipa,Electronic,House,114,78,82,87,18,68,58,-25,41,72,291981,1992,English,Euphoric,Ecstatic,90s
S045712,Song_45712,Khalid,Electronic,Ambient,139,76,70,17,13,46,54,-50,44,10,159858,2019,Hindi,Angry,Aggressive,2010s
S045713,Song_45713,John Coltrane,Jazz,Smooth Jazz,136,50,62,95,62,27,81,-5,61,87,128265,1981,English,Neutral,Peaceful,80s
S045714,Song_45714,Megadeth,Metal,Progressive Metal,169,82,24,81,13,42,41,-46,99,41,201225,1965,Japanese,Euphoric,Ecstatic,60s
S045715,Song_45715,Billie Eilish,Classical,Romantic,80,36,16,39,72,91,86,-58,48,55,366834,2013,Japanese,Neutral,Peaceful,2010s
S045716,Song_45716,Daniel Caesar,Electronic,Drum & Bass,116,77,81,72,36,35,42,-18,34,19,202904,1966,Portuguese,Happy,Joyful,60s
S045717,Song_45717,Olivia Rodrigo,Electronic,Synthwave,115,81,75,97,17,37,85,-46,48,60,385784,1986,German,Euphoric,Ecstatic,80s
S045718,Song_45718,Daft Punk,Pop,Indie Pop,93,85,82,56,57,37,72,-60,67,68,272216,2018,Italian,Energetic,Powerful,2010s
S045719,Song_45719,The Rolling Stones,Jazz,Cool Jazz,101,80,74,43,62,36,98,-34,17,71,342078,1981,Portuguese,Neutral,Peaceful,80s
S045720,Song_45720,Lil Baby,Hip-Hop,Boom Bap,104,80,65,67,39,24,96,-36,29,65,362237,2011,German,Happy,Joyful,2010s
S045721,Song_45721,Alicia Keys,Pop,Electropop,127,88,59,14,21,10,41,-44,94,28,315781,1987,English,Angry,Aggressive,80s
S045722,Song_45722,Charlie Parker,Rock,Alternative Rock,130,44,43,21,54,12,54,-27,20,77,246325,1971,Korean,Sad,Melancholic,70s
S045723,Song_45723,Mr Eazi,Rock,Classic Rock,115,47,42,60,12,8,39,-47,50,71,246227,2000,French,Neutral,Peaceful,2000s
S045724,Song_45724,BLACKPINK,Rock,Classic Rock,101,87,71,91,29,40,72,-49,89,13,153029,1975,Arabic,Euphoric,Ecstatic,70s
S045725,Song_45725,Yiruma,Jazz,Smooth Jazz,132,49,62,36,30,22,89,-26,74,48,411578,1992,Italian,Neutral,Peaceful,90s
S045726,Song_45726,Lil Nas X,Metal,Progressive Metal,191,95,45,57,24,37,57,-17,38,97,201097,1984,German,Energetic,Powerful,80s
S045727,Song_45727,Shatta Wale,R&B,Funk,150,79,84,98,42,26,68,-6,35,55,343468,2003,German,Euphoric,Ecstatic,2000s
S045728,Song_45728,Katy Perry,Metal,Metalcore,155,98,38,25,15,20,44,-32,29,12,324013,1956,English,Energetic,Powerful,50s-Early
S045729,Song_45729,David Guetta,Electronic,Drum & Bass,139,82,70,77,39,69,29,-41,16,54,108156,1953,Arabic,Euphoric,Ecstatic,50s-Early
S045730,Song_45730,Pantera,Country,Bluegrass,123,73,50,20,60,5,77,-12,61,23,275266,2023,Japanese,Angry,Aggressive,2020s
S045731,Song_45731,Megadeth,Pop,Synthpop,148,60,72,66,58,14,23,-32,30,25,201071,2006,German,Neutral,Peaceful,2000s
S045732,Song_45732,Ghost,Jazz,Fusion,95,60,45,67,32,6,83,-13,57,61,92819,2004,Spanish,Neutral,Peaceful,2000s
S045733,Song_45733,Jay-Z,Country,Outlaw Country,151,82,75,5,26,40,68,-51,5,46,288601,1967,Portuguese,Angry,Aggressive,60s
S045734,Song_45734,Slipknot,Latin,Bossa Nova,134,61,57,89,63,6,95,-7,93,75,343367,1977,Italian,Neutral,Peaceful,70s
S045735,Song_45735,Olivia Rodrigo,Rock,Alternative Rock,104,81,68,5,25,24,95,-30,54,59,352005,1971,Japanese,Angry,Aggressive,70s
S045736,Song_45736,Kendrick Lamar,Afro,Highlife,146,65,50,2,38,36,47,-31,79,44,260325,1952,Japanese,Neutral,Peaceful,50s-Early
S045737,Song_45737,BTS,Rock,Progressive Rock,158,69,48,38,36,20,98,-19,62,34,361393,1993,Arabic,Neutral,Peaceful,90s
S045738,Song_45738,The Killers,Afro,Highlife,121,70,69,38,42,31,58,-8,74,98,186988,1974,English,Neutral,Peaceful,70s
S045739,Song_45739,EXO,Rock,Progressive Rock,156,42,73,86,59,30,39,-40,72,98,340174,1950,Japanese,Romantic,Passionate,50s-Early
S045740,Song_45740,Adele,Hip-Hop,Boom Bap,95,47,48,96,32,39,34,-9,48,18,314524,2006,Italian,Romantic,Passionate,2000s
S045741,Song_45741,Tiwa Savage,Classical,Film Score,101,51,34,94,84,87,39,-6,63,37,130662,1997,Arabic,Neutral,Peaceful,90s
S045742,Song_45742,Miles Davis,Jazz,Fusion,94,40,83,74,16,43,86,-52,76,13,121257,1996,Italian,Romantic,Passionate,90s
S045743,Song_45743,Kendrick Lamar,Metal,Progressive Metal,189,93,24,43,11,5,82,-43,20,81,113696,1973,German,Energetic,Powerful,70s
S045744,Song_45744,Marshmello,Jazz,Smooth Jazz,75,57,71,79,28,7,99,-8,22,36,331240,1999,Japanese,Neutral,Peaceful,90s
S045745,Song_45745,Metallica,Latin,Bossa Nova,154,58,76,35,65,28,77,-21,36,5,93845,1980,Hindi,Neutral,Peaceful,80s
S045746,Song_45746,Nicki Minaj,Jazz,Smooth Jazz,145,40,43,49,40,45,77,-25,39,40,182585,1987,Hindi,Neutral,Peaceful,80s
S045747,Song_45747,John Williams,Pop,Latin Pop,75,47,62,89,25,34,72,-27,72,39,414213,1951,Hindi,Romantic,Passionate,50s-Early
S045748,Song_45748,Katy Perry,R&B,Funk,130,49,78,9,61,21,35,-32,51,11,410977,2022,Hindi,Neutral,Peaceful,2020s
S045749,Song_45749,Duke Ellington,Hip-Hop,Cloud Rap,108,40,50,89,22,26,87,-16,68,22,90145,1977,Arabic,Romantic,Passionate,70s
S045750,Song_45750,Iron Maiden,Country,Outlaw Country,128,57,79,48,39,38,35,-8,83,42,217065,1996,Korean,Neutral,Peaceful,90s
S045751,Song_45751,J Balvin,R&B,Contemporary R&B,116,57,53,82,49,37,96,-32,15,87,372864,2021,German,Neutral,Peaceful,2020s
S045752,Song_45752,Katy Perry,Afro,Dancehall,75,80,48,81,32,28,90,-52,76,4,344030,1983,Spanish,Euphoric,Ecstatic,80s
S045753,Song_45753,Ghost,R&B,Alternative R&B,81,65,45,3,69,12,38,-18,74,63,133228,2017,Portuguese,Neutral,Peaceful,2010s
S045754,Song_45754,Ed Sheeran,Afro,Afrobeats,138,52,68,68,14,32,34,-51,70,42,390610,1973,Hindi,Neutral,Peaceful,70s
S045755,Song_45755,Guns N Roses,Latin,Latin Trap,159,42,43,67,46,5,43,-5,70,3,108980,1967,Japanese,Romantic,Passionate,60s
S045756,Song_45756,Nas,Pop,Synthpop,79,49,54,39,49,45,33,-23,5,49,412953,1957,Arabic,Neutral,Peaceful,50s-Early
S045757,Song_45757,Black Sabbath,Classical,Minimalist,95,46,27,89,83,70,76,-51,23,11,417840,2006,Spanish,Romantic,Passionate,2000s
S045758,Song_45758,Jhené Aiko,Country,Country Pop,124,79,47,24,27,32,51,-49,59,12,162711,1967,German,Angry,Aggressive,60s
S045759,Song_45759,Shatta Wale,Pop,Latin Pop,87,41,78,16,15,37,22,-41,6,53,301422,1987,English,Sad,Melancholic,80s
S045760,Song_45760,John Coltrane,Metal,Death Metal,150,96,52,32,17,18,44,-52,63,55,375703,1964,Korean,Energetic,Powerful,60s
S045761,Song_45761,Johnny Cash,Electronic,House,127,78,90,54,32,39,81,-12,4,55,197775,1963,French,Neutral,Peaceful,60s
S045762,Song_45762,Avenged Sevenfold,R&B,Funk,97,62,74,62,21,35,90,-40,98,60,203774,1969,French,Neutral,Peaceful,60s
S045763,Song_45763,ITZY,Pop,Latin Pop,88,72,68,60,53,16,28,-57,32,82,121120,1963,Portuguese,Neutral,Peaceful,60s
S045764,Song_45764,Beethoven,Country,Country Pop,138,66,84,76,28,20,84,-33,68,68,141706,1981,French,Happy,Joyful,80s
S045765,Song_45765,Louis Armstrong,Afro,Reggae,103,41,83,8,67,32,28,-48,81,65,399857,1975,Italian,Sad,Melancholic,70s
S045766,Song_45766,Mr Eazi,Pop,Electropop,102,72,75,50,65,28,25,-10,33,13,308524,1988,French,Neutral,Peaceful,80s
S045767,Song_45767,Nicki Minaj,Metal,Heavy Metal,194,82,52,91,20,44,27,-50,38,43,196422,1964,Japanese,Euphoric,Ecstatic,60s
S045768,Song_45768,NCT,R&B,Neo Soul,102,45,77,61,14,8,53,-27,73,96,208473,1996,Italian,Romantic,Passionate,90s
S045769,Song_45769,ITZY,Latin,Bossa Nova,123,50,56,25,58,45,61,-24,40,22,185926,1962,Spanish,Neutral,Peaceful,60s
S045770,Song_45770,Aphex Twin,R&B,Alternative R&B,155,73,76,1,22,13,94,-51,72,20,391008,2006,Hindi,Angry,Aggressive,2000s
S045771,Song_45771,Chopin,Latin,Latin Trap,127,89,75,41,32,12,21,-56,35,42,152750,1985,Hindi,Energetic,Powerful,80s
S045772,Song_45772,Alicia Keys,Classical,Minimalist,41,38,28,94,82,82,81,-25,50,93,367966,1958,Italian,Romantic,Passionate,50s-Early
S045773,Song_45773,Wizkid,Rock,Progressive Rock,130,52,74,32,69,13,57,-36,30,1,392885,1982,Portuguese,Neutral,Peaceful,80s
S045774,Song_45774,Kanye West,Latin,Reggaeton,142,63,48,40,28,33,44,-34,60,74,388061,1956,Italian,Neutral,Peaceful,50s-Early
S045775,Song_45775,Herbie Hancock,Classical,Baroque,110,46,15,13,85,98,27,-18,26,4,287868,1970,German,Neutral,Peaceful,70s
S045776,Song_45776,Bad Bunny,Classical,Film Score,99,27,25,42,74,63,73,-14,31,48,174673,2001,Japanese,Relaxed,Calm,2000s
S045777,Song_45777,Max Richter,R&B,Funk,108,71,67,29,17,36,45,-29,5,96,227124,1963,Korean,Neutral,Peaceful,60s
S045778,Song_45778,Nina Simone,Jazz,Fusion,94,57,56,67,42,8,32,-34,53,59,95894,1979,Arabic,Neutral,Peaceful,70s
S045779,Song_45779,Imagine Dragons,Jazz,Cool Jazz,131,87,64,75,36,21,58,-49,6,52,228993,2022,Japanese,Happy,Joyful,2020s
S045780,Song_45780,Dua Lipa,Rock,Alternative Rock,142,43,62,59,67,13,47,-49,82,96,280512,1977,Japanese,Neutral,Peaceful,70s
S045781,Song_45781,Eminem,R&B,Funk,155,57,76,1,54,24,52,-10,85,100,92393,1990,Hindi,Neutral,Peaceful,90s
S045782,Song_45782,Bad Bunny,Jazz,Smooth Jazz,109,45,47,67,56,34,80,-40,48,14,289197,1959,Hindi,Romantic,Passionate,50s-Early
S045783,Song_45783,Chris Stapleton,Country,Bluegrass,89,82,74,70,10,24,56,-44,63,72,194419,1960,German,Happy,Joyful,60s
S045784,Song_45784,System Of A Down,Pop,Dance-pop,108,52,63,77,42,39,53,-26,8,91,278478,1960,Spanish,Neutral,Peaceful,60s
S045785,Song_45785,Shakira,Jazz,Fusion,155,76,60,11,18,40,96,-29,41,96,129680,1967,English,Angry,Aggressive,60s
S045786,Song_45786,Billie Eilish,Country,Outlaw Country,83,88,83,97,13,37,44,-27,66,24,185511,1999,English,Euphoric,Ecstatic,90s
S045787,Song_45787,Taylor Swift,Hip-Hop,Drill,92,77,79,97,54,47,31,-20,78,8,104766,1998,Italian,Euphoric,Ecstatic,90s
S045788,Song_45788,Nicki Minaj,Latin,Reggaeton,130,61,43,25,44,40,65,-34,29,90,276831,1970,French,Neutral,Peaceful,70s
S045789,Song_45789,Rihanna,R&B,Contemporary R&B,133,55,74,36,65,23,98,-10,75,42,335241,1964,English,Neutral,Peaceful,60s
S045790,Song_45790,Rauw Alejandro,Classical,Baroque,118,55,19,81,71,89,62,-59,96,37,295528,2022,Portuguese,Neutral,Peaceful,2020s
S045791,Song_45791,Shawn Mendes,Classical,Romantic,69,10,12,80,85,86,83,-51,64,37,304215,2003,Spanish,Relaxed,Calm,2000s
S045792,Song_45792,The Chemical Brothers,Pop,Indie Pop,135,44,55,21,43,22,52,-10,93,2,110809,2006,Portuguese,Sad,Melancholic,2000s
S045793,Song_45793,Khalid,Country,Bluegrass,115,66,49,0,41,5,62,-7,72,50,234219,2007,Italian,Neutral,Peaceful,2000s
S045794,Song_45794,Imagine Dragons,Rock,Classic Rock,150,58,82,3,48,27,33,-45,54,4,227104,1995,Spanish,Neutral,Peaceful,90s
S045795,Song_45795,Dolly Parton,Jazz,Bebop,119,61,83,36,52,20,73,-10,82,70,212013,1971,French,Neutral,Peaceful,70s
S045796,Song_45796,Snoop Dogg,Classical,Romantic,56,31,32,40,99,99,97,-39,29,93,386068,1974,Italian,Neutral,Peaceful,70s
S045797,Song_45797,Swedish House Mafia,Latin,Bossa Nova,99,80,66,60,43,21,54,-47,45,78,101398,2023,English,Neutral,Peaceful,2020s
S045798,Song_45798,Calvin Harris,Electronic,Trance,131,74,85,1,19,65,71,-42,29,62,353659,1955,Japanese,Angry,Aggressive,50s-Early
S045799,Song_45799,Bach,Classical,Romantic,76,58,36,53,89,98,77,-10,4,20,306585,1980,English,Neutral,Peaceful,80s
S045800,Song_45800,Metallica,R&B,Neo Soul,114,47,82,13,67,21,44,-18,15,8,404825,2010,Japanese,Neutral,Peaceful,2010s
S045801,Song_45801,Pantera,Pop,K-Pop,140,72,60,5,41,38,23,-40,81,5,314821,1982,English,Angry,Aggressive,80s
S045802,Song_45802,Daft Punk,Hip-Hop,Drill,90,56,60,89,19,21,44,-20,37,64,184943,2006,Arabic,Neutral,Peaceful,2000s
S045803,Song_45803,Wizkid,R&B,Alternative R&B,140,40,48,96,40,18,100,-33,56,30,116624,1985,Portuguese,Romantic,Passionate,80s
S045804,Song_45804,Miles Davis,Classical,Minimalist,53,14,35,17,92,86,25,-25,37,12,333122,1989,Arabic,Sad,Melancholic,80s
S045805,Song_45805,Daddy Yankee,R&B,Funk,153,55,60,59,30,32,20,-25,67,40,326329,1969,Portuguese,Neutral,Peaceful,60s
S045806,Song_45806,Nicki Minaj,Electronic,Synthwave,124,79,87,52,32,56,62,-21,60,46,412751,1989,Italian,Neutral,Peaceful,80s
S045807,Song_45807,Bruno Mars,Rock,Progressive Rock,91,55,62,21,68,38,24,-13,40,78,347710,1957,German,Neutral,Peaceful,50s-Early
S045808,Song_45808,Justin Bieber,Latin,Bachata,133,87,71,48,19,14,48,-60,51,5,408194,1958,Japanese,Energetic,Powerful,50s-Early
S045809,Song_45809,Mr Eazi,Country,Country Pop,155,60,54,16,64,41,34,-26,87,9,297010,1992,Spanish,Neutral,Peaceful,90s
S045810,Song_45810,Yiruma,Hip-Hop,Conscious Hip-Hop,138,74,84,62,36,16,38,-18,45,32,238040,2010,Japanese,Neutral,Peaceful,2010s
S045811,Song_45811,The Weeknd,Country,Country Pop,122,86,68,56,67,13,45,-39,45,83,201075,1975,English,Energetic,Powerful,70s
S045812,Song_45812,Wizkid,Classical,Film Score,112,56,14,10,91,68,89,-19,94,43,191677,1957,Japanese,Neutral,Peaceful,50s-Early
S045813,Song_45813,Daniel Caesar,Latin,Latin Trap,149,81,52,58,49,8,22,-56,97,24,161079,1965,French,Energetic,Powerful,60s
S045814,Song_45814,Duke Ellington,Pop,Indie Pop,121,72,58,32,29,37,71,-31,67,18,354401,1977,Hindi,Neutral,Peaceful,70s
S045815,Song_45815,Khalid,Electronic,Techno,121,92,61,77,37,48,24,-26,97,84,245376,2000,Italian,Euphoric,Ecstatic,2000s
S045816,Song_45816,Katy Perry,Country,Country Pop,135,48,70,69,62,47,56,-7,97,32,213332,1993,Spanish,Romantic,Passionate,90s
S045817,Song_45817,Calvin Harris,Electronic,Drum & Bass,138,84,81,36,28,42,37,-14,1,94,102162,1953,German,Energetic,Powerful,50s-Early
S045818,Song_45818,Kendrick Lamar,Metal,Progressive Metal,159,97,23,76,20,30,51,-43,28,30,138830,1963,Spanish,Euphoric,Ecstatic,60s
S045819,Song_45819,Duke Ellington,Jazz,Avant-Garde Jazz,88,55,68,27,36,22,32,-48,69,48,120176,2019,English,Neutral,Peaceful,2010s
S045820,Song_45820,DaBaby,Latin,Latin Trap,102,53,62,6,54,24,40,-51,4,55,294415,1961,Portuguese,Neutral,Peaceful,60s
S045821,Song_45821,Summer Walker,Afro,Afrohouse,109,72,72,29,66,30,99,-36,77,0,260261,1992,German,Neutral,Peaceful,90s
S045822,Song_45822,Rauw Alejandro,Electronic,House,119,76,78,27,11,40,58,-28,98,3,97327,2012,Korean,Neutral,Peaceful,2010s
S045823,Song_45823,Taylor Swift,Metal,Progressive Metal,142,91,24,60,23,6,84,-28,78,57,402449,1990,Korean,Energetic,Powerful,90s
S045824,Song_45824,Calvin Harris,Hip-Hop,Boom Bap,157,51,80,6,29,13,59,-25,96,9,123889,2015,Italian,Neutral,Peaceful,2010s
S045825,Song_45825,Foo Fighters,Rock,Alternative Rock,152,46,76,46,62,46,55,-33,77,43,316027,1956,Arabic,Neutral,Peaceful,50s-Early
S045826,Song_45826,Lucky Daye,Classical,Contemporary,106,19,32,69,73,87,78,-60,37,39,239218,1968,German,Relaxed,Calm,60s
S045827,Song_45827,Kygo,Hip-Hop,Trap,85,49,65,92,68,38,51,-15,72,61,281893,1993,Italian,Romantic,Passionate,90s
S045828,Song_45828,Skrillex,Metal,Progressive Metal,170,88,38,15,0,9,89,-49,47,68,384326,1989,Japanese,Angry,Aggressive,80s
S045829,Song_45829,Shatta Wale,Jazz,Fusion,114,84,71,21,54,7,61,-33,18,44,124765,2001,Japanese,Angry,Aggressive,2000s
S045830,Song_45830,Nina Simone,Pop,K-Pop,79,41,47,78,40,38,34,-57,65,6,374174,1956,Hindi,Romantic,Passionate,50s-Early
S045831,Song_45831,ITZY,Jazz,Fusion,92,44,56,32,44,44,79,-40,43,63,92066,1972,Italian,Sad,Melancholic,70s
S045832,Song_45832,Aphex Twin,Metal,Black Metal,163,85,44,8,14,9,49,-27,74,100,194062,2013,Arabic,Angry,Aggressive,2010s
S045833,Song_45833,Nina Simone,Electronic,House,112,88,91,58,21,76,95,-54,2,11,370793,1972,Japanese,Energetic,Powerful,70s
S045834,Song_45834,Herbie Hancock,Metal,Death Metal,197,91,49,65,2,16,93,-50,84,15,270459,1971,Portuguese,Energetic,Powerful,70s
S045835,Song_45835,Ghost,Afro,Highlife,152,87,52,33,53,34,98,-16,65,87,357676,1952,French,Energetic,Powerful,50s-Early
S045836,Song_45836,ITZY,Country,Americana,75,75,77,63,41,26,23,-25,24,58,139805,1964,French,Neutral,Peaceful,60s
S045837,Song_45837,DaBaby,R&B,Neo Soul,97,70,63,22,12,44,81,-20,72,57,249451,1969,Spanish,Neutral,Peaceful,60s
S045838,Song_45838,Dolly Parton,Classical,Film Score,53,29,13,16,74,78,33,-41,75,58,268696,1953,English,Sad,Melancholic,50s-Early
S045839,Song_45839,Red Hot Chili Peppers,Hip-Hop,Trap,152,85,54,35,37,41,91,-50,68,15,321945,1975,German,Energetic,Powerful,70s
S045840,Song_45840,Disclosure,Pop,Dance-pop,159,72,68,32,39,30,94,-29,53,91,401060,1987,German,Neutral,Peaceful,80s
S045841,Song_45841,EXO,Metal,Heavy Metal,193,92,50,75,2,23,70,-48,24,96,264403,1961,Spanish,Happy,Joyful,60s
S045842,Song_45842,Kanye West,Rock,Hard Rock,158,81,50,19,38,46,78,-10,56,83,130575,2008,Korean,Angry,Aggressive,2000s
S045843,Song_45843,Philip Glass,Jazz,Avant-Garde Jazz,145,59,60,0,45,8,25,-24,7,13,240697,1961,Arabic,Neutral,Peaceful,60s
S045844,Song_45844,System Of A Down,Electronic,Techno,119,73,77,30,8,77,87,-34,7,7,260063,1969,Spanish,Neutral,Peaceful,60s
S045845,Song_45845,Justin Bieber,Latin,Salsa,105,45,64,41,53,11,69,-39,64,21,264157,2018,Japanese,Neutral,Peaceful,2010s
S045846,Song_45846,Adele,Hip-Hop,Mumble Rap,158,72,83,82,39,19,32,-50,45,29,114482,1959,English,Happy,Joyful,50s-Early
S045847,Song_45847,TWICE,Jazz,Avant-Garde Jazz,156,78,61,39,59,38,41,-33,25,55,191991,1994,French,Neutral,Peaceful,90s
S045848,Song_45848,Slipknot,Classical,Minimalist,78,32,37,72,72,88,41,-33,89,30,325920,1981,Italian,Romantic,Passionate,80s
S045849,Song_45849,Taylor Swift,Country,Outlaw Country,107,71,70,53,49,23,44,-30,30,68,328574,2008,Spanish,Neutral,Peaceful,2000s
S045850,Song_45850,Megadeth,Jazz,Cool Jazz,76,46,70,93,14,30,68,-18,97,51,215157,1998,Hindi,Romantic,Passionate,90s
S045851,Song_45851,The Beatles,Classical,Film Score,113,25,23,66,70,64,92,-15,25,13,285355,2020,Arabic,Relaxed,Calm,2020s
S045852,Song_45852,Avicii,Rock,Alternative Rock,134,41,48,61,67,49,30,-26,57,90,243431,1961,Arabic,Romantic,Passionate,60s
S045853,Song_45853,Bruno Mars,Jazz,Bebop,117,78,77,49,59,9,57,-31,53,97,381934,2023,Korean,Neutral,Peaceful,2020s
S045854,Song_45854,Muse,Metal,Black Metal,143,80,42,72,4,44,73,-47,31,58,188811,1981,Arabic,Happy,Joyful,80s
S045855,Song_45855,Pantera,Pop,Latin Pop,154,82,61,52,28,47,82,-22,62,94,264610,1974,Portuguese,Energetic,Powerful,70s
S045856,Song_45856,Cardi B,Metal,Metalcore,148,97,34,46,1,41,94,-28,22,93,273890,2013,Spanish,Energetic,Powerful,2010s
S045857,Song_45857,Mumford & Sons,Electronic,Dubstep,137,72,78,33,27,38,57,-38,93,96,410106,1980,Korean,Neutral,Peaceful,80s
S045858,Song_45858,Kendrick Lamar,R&B,Alternative R&B,139,75,82,49,61,35,58,-55,9,46,356245,1975,German,Neutral,Peaceful,70s
S045859,Song_45859,Rauw Alejandro,Electronic,House,112,74,65,75,32,63,36,-27,30,28,377515,2003,German,Happy,Joyful,2000s
S045860,Song_45860,Frank Ocean,Rock,Classic Rock,89,77,42,37,34,17,41,-23,89,53,95996,1995,Portuguese,Neutral,Peaceful,90s
S045861,Song_45861,Bruno Mars,Metal,Progressive Metal,197,80,59,76,27,12,99,-46,48,63,114502,1999,Korean,Euphoric,Ecstatic,90s
S045862,Song_45862,Red Hot Chili Peppers,Latin,Reggaeton,127,59,44,86,54,40,28,-51,7,100,115359,1971,Spanish,Neutral,Peaceful,70s
S045863,Song_45863,Johnny Cash,Electronic,Trance,114,88,84,7,26,55,68,-44,34,27,211634,2006,Arabic,Angry,Aggressive,2000s
S045864,Song_45864,Tyler The Creator,Jazz,Bebop,116,79,51,45,17,16,80,-13,33,83,277276,1971,Hindi,Neutral,Peaceful,70s
S045865,Song_45865,The Weeknd,Metal,Progressive Metal,158,96,29,53,16,45,47,-32,64,50,109083,1954,German,Energetic,Powerful,50s-Early
S045866,Song_45866,Duke Ellington,Hip-Hop,Boom Bap,122,47,72,86,51,35,29,-53,54,96,271784,1957,Italian,Romantic,Passionate,50s-Early
S045867,Song_45867,Post Malone,Electronic,House,129,78,69,45,16,81,62,-16,28,17,153884,1957,Italian,Neutral,Peaceful,50s-Early
S045868,Song_45868,Justin Bieber,Hip-Hop,Boom Bap,106,41,72,42,28,25,83,-20,57,42,278694,1955,English,Neutral,Peaceful,50s-Early
S045869,Song_45869,Nirvana,Pop,Latin Pop,121,76,71,41,29,16,23,-33,54,49,228407,1994,German,Neutral,Peaceful,90s
S045870,Song_45870,Max Richter,Pop,Latin Pop,129,59,75,30,44,31,70,-47,0,4,151617,2022,Italian,Neutral,Peaceful,2020s
S045871,Song_45871,Kendrick Lamar,Latin,Bossa Nova,102,84,64,90,48,8,52,-49,24,0,315864,2003,Korean,Euphoric,Ecstatic,2000s
S045872,Song_45872,Nirvana,Metal,Metalcore,140,98,35,32,17,14,89,-34,70,68,186693,1998,Korean,Energetic,Powerful,90s
S045873,Song_45873,Justin Bieber,Latin,Latin Trap,116,79,72,0,61,20,43,-32,19,89,271030,1984,English,Angry,Aggressive,80s
S045874,Song_45874,Nas,Hip-Hop,Trap,110,48,44,13,68,14,34,-19,72,52,303378,2022,Hindi,Neutral,Peaceful,2020s
